id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
996,202,125,4.00,108.94
997,202,163,1.00,59.03
998,202,162,9.00,136.96
999,202,3,5.00,95.53
1000,203,183,3.00,88.05
1001,204,174,2.00,59.66
1002,204,44,6.00,146.83
1003,204,66,9.00,88.37
1004,204,57,9.00,17.10
1005,205,25,3.00,50.94
1006,205,135,8.00,69.08
1007,206,130,8.00,82.53
1008,206,166,9.00,145.42
1009,207,28,3.00,118.54
1010,207,137,8.00,19.46
1011,208,164,3.00,155.40
1012,208,140,8.00,160.58
1013,208,177,1.00,59.94
1014,209,102,1.00,143.32
1015,209,173,1.00,51.09
1016,210,144,9.00,89.66
1017,210,35,3.00,151.38
1018,210,159,2.00,99.26
1019,210,104,1.00,17.81
1020,210,136,3.00,17.95
1021,210,54,6.00,80.27
1022,211,188,7.00,36.87
1023,212,176,6.00,99.69
1024,212,13,7.00,62.36
1025,212,55,3.00,104.34
1026,212,122,2.00,27.75
1027,212,14,9.00,14.07
1028,212,164,7.00,155.40
1029,212,184,6.00,83.48
1030,212,18,8.00,109.86
1031,212,77,8.00,121.19
1032,212,101,4.00,120.64
1033,213,169,3.00,143.39
1034,213,161,3.00,91.68
1035,213,141,9.00,36.25
1036,213,20,10.00,129.88
1037,214,113,8.00,81.42
1038,214,52,10.00,126.99
1039,214,168,5.00,183.04
1040,214,123,8.00,80.89
1041,214,27,3.00,52.77
1042,214,197,1.00,94.75
1043,214,104,4.00,17.81
1044,215,80,2.00,71.15
1045,215,65,3.00,36.90
1046,215,99,6.00,40.93
1047,216,131,5.00,141.91
1048,216,25,4.00,50.94
1049,216,93,3.00,141.70
1050,216,147,10.00,76.74
1051,216,142,6.00,82.31
1052,216,168,5.00,183.04
1053,216,115,7.00,18.18
1054,216,60,7.00,86.26
1055,216,101,5.00,120.64
1056,216,178,1.00,130.29
1057,217,43,9.00,140.33
1058,217,116,4.00,114.40
1059,217,17,4.00,35.86
1060,217,81,1.00,117.84
1061,217,187,6.00,97.73
1062,217,13,7.00,62.36
1063,217,165,3.00,29.37
1064,217,8,3.00,76.10
1065,218,42,5.00,132.84
1066,218,117,6.00,170.41
1067,218,37,2.00,77.22
1068,219,151,2.00,66.54
1069,219,137,9.00,19.46
1070,219,38,4.00,107.79
1071,219,82,9.00,74.55
1072,219,7,7.00,60.61
1073,219,198,1.00,18.04
1074,220,152,2.00,103.32
1075,220,55,1.00,104.34
1076,220,74,8.00,155.78
1077,220,110,6.00,76.77
1078,220,9,6.00,78.00
1079,220,174,6.00,59.66
1080,221,88,7.00,131.78
1081,221,138,7.00,98.96
1082,221,22,7.00,43.36
1083,221,174,5.00,59.66
1084,221,97,2.00,41.83
1085,221,80,5.00,71.15
1086,221,37,5.00,77.22
1087,221,176,10.00,99.69
1088,221,17,6.00,35.86
1089,222,38,3.00,107.79
1090,222,168,4.00,183.04
1091,222,46,1.00,170.17
1092,222,162,8.00,136.96
1093,222,66,4.00,88.37
1094,222,185,5.00,81.48
1095,223,110,5.00,76.77
1096,223,75,7.00,70.30
1097,223,37,10.00,77.22
1098,223,17,7.00,35.86
1099,223,181,7.00,132.60
1100,224,30,7.00,66.44
1101,225,63,6.00,93.65
1102,225,176,7.00,99.69
1103,225,168,2.00,183.04
1104,225,9,9.00,78.00
1105,225,53,7.00,39.61
1106,225,127,2.00,106.10
1107,225,130,10.00,82.53
1108,226,75,5.00,70.30
1109,226,9,10.00,78.00
1110,226,103,8.00,143.13
1111,226,76,6.00,78.39
1112,226,109,2.00,31.42
1113,227,158,5.00,64.90
1114,227,13,9.00,62.36
1115,227,17,9.00,35.86
1116,227,196,4.00,108.34
1117,227,173,3.00,51.09
1118,228,69,1.00,144.63
1119,228,25,6.00,50.94
1120,228,42,5.00,132.84
1121,228,164,7.00,155.40
1122,228,129,4.00,59.27
1123,228,176,4.00,99.69
1124,229,105,3.00,115.16
1125,229,158,2.00,64.90
1126,229,53,10.00,39.61
1127,229,182,8.00,73.62
1128,229,184,5.00,83.48
1129,229,50,1.00,45.83
1130,229,93,2.00,141.70
1131,229,107,2.00,140.95
1132,230,172,9.00,124.10
1133,230,177,8.00,59.94
1134,230,1,9.00,59.67
1135,230,20,1.00,129.88
1136,230,172,2.00,124.10
1137,231,45,1.00,104.12
1138,231,155,6.00,120.94
1139,231,134,6.00,73.35
1140,231,141,9.00,36.25
1141,231,74,2.00,155.78
1142,231,139,10.00,33.06
1143,231,164,2.00,155.40
1144,232,77,6.00,121.19
1145,232,99,9.00,40.93
1146,232,187,1.00,97.73
1147,232,52,3.00,126.99
1148,232,103,8.00,143.13
1149,232,91,9.00,30.96
1150,232,198,4.00,18.04
1151,232,141,6.00,36.25
1152,233,30,3.00,66.44
1153,233,1,2.00,59.67
1154,233,137,1.00,19.46
1155,233,198,10.00,18.04
1156,233,123,4.00,80.89
1157,234,43,9.00,140.33
1158,234,111,3.00,77.61
1159,234,117,2.00,170.41
1160,234,15,9.00,42.70
1161,234,36,3.00,179.83
1162,235,121,9.00,80.40
1163,235,47,8.00,92.50
1164,235,6,10.00,158.61
1165,235,85,5.00,111.09
1166,235,164,9.00,155.40
1167,235,146,2.00,110.74
1168,235,90,9.00,45.99
1169,235,186,1.00,33.39
1170,236,54,4.00,80.27
1171,236,142,7.00,82.31
1172,236,6,3.00,158.61
1173,236,34,1.00,120.11
1174,237,51,7.00,109.57
1175,237,72,10.00,136.86
1176,237,109,10.00,31.42
1177,237,12,5.00,164.13
1178,237,45,7.00,104.12
1179,237,141,5.00,36.25
1180,237,64,2.00,46.97
1181,237,150,4.00,82.67
1182,237,72,9.00,136.86
1183,238,89,1.00,149.08
1184,239,118,5.00,88.30
1185,239,134,9.00,73.35
1186,240,133,3.00,85.25
1187,240,78,2.00,113.51
1188,240,85,8.00,111.09
1189,240,105,4.00,115.16
1190,241,147,10.00,76.74
1191,241,130,4.00,82.53
1192,241,148,7.00,57.69
1193,241,42,10.00,132.84
1194,241,65,7.00,36.90
1195,241,47,3.00,92.50
1196,242,109,4.00,31.42
1197,242,63,4.00,93.65
1198,242,9,1.00,78.00
1199,242,9,1.00,78.00
1200,242,76,6.00,78.39
1201,243,32,9.00,81.69
1202,243,116,5.00,114.40
1203,243,110,4.00,76.77
1204,243,49,1.00,18.46
1205,244,171,2.00,83.11
1206,245,24,7.00,169.69
1207,245,20,5.00,129.88
1208,245,152,6.00,103.32
1209,245,109,1.00,31.42
1210,245,101,5.00,120.64
1211,245,125,9.00,108.94
1212,245,70,2.00,170.91
1213,245,190,2.00,176.93
1214,245,184,2.00,83.48
1215,245,188,3.00,36.87
1216,246,149,6.00,21.84
1217,246,121,4.00,80.40
1218,246,156,10.00,168.13
1219,246,70,10.00,170.91
1220,246,119,2.00,82.28
1221,246,29,2.00,150.77
1222,246,82,6.00,74.55
1223,246,96,8.00,23.96
1224,247,30,8.00,66.44
1225,247,57,2.00,17.10
1226,247,196,4.00,108.34
1227,247,11,1.00,132.19
1228,247,46,10.00,170.17
1229,247,171,6.00,83.11
1230,247,35,3.00,151.38
1231,248,52,8.00,126.99
1232,248,198,7.00,18.04
1233,248,87,2.00,70.27
1234,248,67,3.00,65.55
1235,248,78,2.00,113.51
1236,248,75,6.00,70.30
1237,248,113,3.00,81.42
1238,248,69,1.00,144.63
1239,248,85,9.00,111.09
1240,249,183,8.00,88.05
1241,249,157,8.00,139.76
1242,249,123,7.00,80.89
1243,250,145,3.00,156.94
1244,250,9,5.00,78.00
1245,250,54,9.00,80.27
1246,250,134,7.00,73.35
1247,250,57,5.00,17.10
1248,250,73,5.00,55.51
1249,250,72,4.00,136.86
1250,250,98,6.00,94.54
1251,251,34,2.00,120.11
1252,251,65,2.00,36.90
1253,251,127,9.00,106.10
1254,251,31,4.00,95.56
1255,251,41,1.00,75.31
1256,251,95,4.00,146.31
1257,252,157,9.00,139.76
1258,252,180,10.00,167.43
1259,252,198,2.00,18.04
1260,252,147,3.00,76.74
1261,252,194,2.00,50.00
1262,252,154,5.00,43.67
1263,252,172,1.00,124.10
1264,253,167,3.00,102.76
1265,253,162,3.00,136.96
1266,253,179,7.00,67.33
1267,253,134,4.00,73.35
1268,253,132,3.00,70.90
1269,253,94,5.00,71.73
1270,253,196,5.00,108.34
1271,254,91,3.00,30.96
1272,254,164,4.00,155.40
1273,254,99,3.00,40.93
1274,254,199,1.00,120.75
1275,255,96,5.00,23.96
1276,255,162,7.00,136.96
1277,255,198,9.00,18.04
1278,255,104,10.00,17.81
1279,255,194,2.00,50.00
1280,255,144,3.00,89.66
1281,255,179,9.00,67.33
1282,256,95,6.00,146.31
1283,256,25,1.00,50.94
1284,256,21,3.00,153.55
1285,256,162,4.00,136.96
1286,256,79,9.00,82.45
1287,256,39,4.00,126.24
1288,256,31,8.00,95.56
1289,257,29,10.00,150.77
1290,257,32,1.00,81.69
1291,257,138,4.00,98.96
1292,257,124,1.00,92.50
1293,257,117,7.00,170.41
1294,257,100,6.00,89.92
1295,257,35,3.00,151.38
1296,258,168,5.00,183.04
1297,258,125,9.00,108.94
1298,258,61,1.00,62.49
1299,259,193,4.00,44.06
1300,259,150,8.00,82.67
1301,259,99,3.00,40.93
1302,259,123,5.00,80.89
1303,259,41,8.00,75.31
1304,259,69,4.00,144.63
1305,259,137,4.00,19.46
1306,259,169,1.00,143.39
1307,259,174,2.00,59.66
1308,260,129,8.00,59.27
1309,260,186,4.00,33.39
1310,260,162,1.00,136.96
1311,260,200,8.00,42.11
1312,260,134,2.00,73.35
1313,260,137,1.00,19.46
1314,260,1,10.00,59.67
1315,260,186,7.00,33.39
1316,260,126,1.00,71.94
1317,261,63,9.00,93.65
1318,261,71,2.00,51.00
1319,261,175,9.00,39.77
1320,262,77,9.00,121.19
1321,262,56,8.00,44.83
1322,262,161,9.00,91.68
1323,262,149,3.00,21.84
1324,263,161,6.00,91.68
1325,263,56,8.00,44.83
1326,263,11,10.00,132.19
1327,263,92,6.00,95.54
1328,263,55,8.00,104.34
1329,264,157,6.00,139.76
1330,264,75,3.00,70.30
1331,265,179,2.00,67.33
1332,265,9,8.00,78.00
1333,265,157,6.00,139.76
1334,265,87,6.00,70.27
1335,265,49,7.00,18.46
1336,265,138,4.00,98.96
1337,265,177,3.00,59.94
1338,265,110,1.00,76.77
1339,266,46,1.00,170.17
1340,266,111,7.00,77.61
1341,266,99,6.00,40.93
1342,266,69,1.00,144.63
1343,267,6,4.00,158.61
1344,267,172,2.00,124.10
1345,267,18,1.00,109.86
1346,267,185,5.00,81.48
1347,267,146,2.00,110.74
1348,267,113,4.00,81.42
1349,268,167,4.00,102.76
1350,268,15,5.00,42.70
1351,268,179,3.00,67.33
1352,269,109,10.00,31.42
1353,269,20,7.00,129.88
1354,269,195,10.00,32.07
1355,269,127,5.00,106.10
1356,269,47,9.00,92.50
1357,269,143,10.00,19.36
1358,269,99,7.00,40.93
1359,269,177,5.00,59.94
1360,269,77,7.00,121.19
1361,269,59,4.00,34.40
1362,270,62,8.00,81.68
1363,270,134,2.00,73.35
1364,270,173,9.00,51.09
1365,271,9,6.00,78.00
1366,271,165,4.00,29.37
1367,271,50,3.00,45.83
1368,271,67,1.00,65.55
1369,271,8,2.00,76.10
1370,271,150,3.00,82.67
1371,271,174,7.00,59.66
1372,271,155,9.00,120.94
1373,271,167,7.00,102.76
1374,272,46,9.00,170.17
1375,272,136,8.00,17.95
1376,272,160,7.00,144.77
1377,272,12,3.00,164.13
1378,272,191,1.00,30.62
1379,272,112,6.00,17.72
1380,272,6,6.00,158.61
1381,272,106,1.00,17.25
1382,273,90,1.00,45.99
1383,273,18,2.00,109.86
1384,273,125,6.00,108.94
1385,273,16,7.00,108.18
1386,274,134,8.00,73.35
1387,274,148,5.00,57.69
1388,274,189,5.00,106.63
1389,274,61,3.00,62.49
1390,274,60,8.00,86.26
1391,274,177,2.00,59.94
1392,274,26,2.00,57.85
1393,274,99,10.00,40.93
1394,274,34,1.00,120.11
1395,275,177,3.00,59.94
1396,275,90,6.00,45.99
1397,275,122,3.00,27.75
1398,275,101,8.00,120.64
1399,275,7,1.00,60.61
1400,275,33,7.00,49.20
1401,275,152,9.00,103.32
1402,275,193,3.00,44.06
1403,276,127,6.00,106.10
1404,276,171,7.00,83.11
1405,276,109,9.00,31.42
1406,276,134,8.00,73.35
1407,276,148,5.00,57.69
1408,276,197,6.00,94.75
1409,276,8,4.00,76.10
1410,276,168,1.00,183.04
1411,276,119,10.00,82.28
1412,277,65,6.00,36.90
1413,278,21,7.00,153.55
1414,278,189,8.00,106.63
1415,278,194,6.00,50.00
1416,278,189,1.00,106.63
1417,278,46,1.00,170.17
1418,278,157,7.00,139.76
1419,278,164,2.00,155.40
1420,278,104,1.00,17.81
1421,278,94,4.00,71.73
1422,278,54,4.00,80.27
1423,279,103,6.00,143.13
1424,280,52,3.00,126.99
1425,281,110,4.00,76.77
1426,281,56,3.00,44.83
1427,281,59,8.00,34.40
1428,281,7,9.00,60.61
1429,281,11,8.00,132.19
1430,281,134,1.00,73.35
1431,281,42,10.00,132.84
1432,281,181,8.00,132.60
1433,282,28,4.00,118.54
1434,282,88,1.00,131.78
1435,282,14,2.00,14.07
1436,282,72,5.00,136.86
1437,282,30,5.00,66.44
1438,283,187,2.00,97.73
1439,283,151,5.00,66.54
1440,283,186,4.00,33.39
1441,283,163,2.00,59.03
1442,283,19,2.00,109.84
1443,283,95,9.00,146.31
1444,284,139,9.00,33.06
1445,284,64,10.00,46.97
1446,284,163,2.00,59.03
1447,284,106,1.00,17.25
1448,284,146,5.00,110.74
1449,284,21,2.00,153.55
1450,284,82,7.00,74.55
1451,284,169,4.00,143.39
1452,284,59,4.00,34.40
1453,285,189,9.00,106.63
1454,285,56,10.00,44.83
1455,285,168,4.00,183.04
1456,285,81,9.00,117.84
1457,285,27,1.00,52.77
1458,285,171,2.00,83.11
1459,285,200,7.00,42.11
1460,285,61,6.00,62.49
1461,285,145,1.00,156.94
1462,285,7,1.00,60.61
1463,286,27,10.00,52.77
1464,286,72,10.00,136.86
1465,286,115,1.00,18.18
1466,286,133,1.00,85.25
1467,286,95,1.00,146.31
1468,286,7,9.00,60.61
1469,287,112,9.00,17.72
1470,287,123,5.00,80.89
1471,287,125,7.00,108.94
1472,287,66,8.00,88.37
1473,288,173,3.00,51.09
1474,288,178,6.00,130.29
1475,288,26,10.00,57.85
1476,288,78,1.00,113.51
1477,289,71,2.00,51.00
1478,289,108,4.00,128.36
1479,289,6,2.00,158.61
1480,289,137,10.00,19.46
1481,289,146,8.00,110.74
1482,289,143,3.00,19.36
1483,289,1,4.00,59.67
1484,289,127,2.00,106.10
1485,289,191,3.00,30.62
1486,290,26,8.00,57.85
1487,290,93,1.00,141.70
1488,290,134,3.00,73.35
1489,291,89,2.00,149.08
1490,291,117,4.00,170.41
1491,291,21,5.00,153.55
1492,291,145,4.00,156.94
1493,291,165,10.00,29.37
1494,291,27,9.00,52.77
1495,291,17,8.00,35.86
1496,292,109,5.00,31.42
1497,292,96,2.00,23.96
1498,292,49,8.00,18.46
1499,292,53,10.00,39.61
1500,292,164,4.00,155.40
1501,293,111,7.00,77.61
1502,293,148,7.00,57.69
1503,293,18,5.00,109.86
1504,293,10,9.00,75.54
1505,294,55,4.00,104.34
1506,294,181,5.00,132.60
1507,294,131,9.00,141.91
1508,294,56,9.00,44.83
1509,295,92,7.00,95.54
1510,295,185,7.00,81.48
1511,295,93,4.00,141.70
1512,296,24,10.00,169.69
1513,296,107,8.00,140.95
1514,296,16,2.00,108.18
1515,296,137,9.00,19.46
1516,296,60,9.00,86.26
1517,296,99,9.00,40.93
1518,297,149,4.00,21.84
1519,297,80,1.00,71.15
1520,297,183,6.00,88.05
1521,297,154,4.00,43.67
1522,297,71,8.00,51.00
1523,297,168,9.00,183.04
1524,297,142,10.00,82.31
1525,297,174,4.00,59.66
1526,298,11,1.00,132.19
1527,299,125,7.00,108.94
1528,299,31,10.00,95.56
1529,300,70,10.00,170.91
1530,300,102,9.00,143.32
1531,300,100,1.00,89.92
1532,300,171,1.00,83.11
1533,300,142,4.00,82.31
1534,300,152,7.00,103.32
1535,300,1,1.00,59.67
1536,301,62,8.00,81.68
1537,301,152,6.00,103.32
1538,301,116,2.00,114.40
1539,301,38,4.00,107.79
1540,301,64,5.00,46.97
1541,301,69,4.00,144.63
1542,301,131,3.00,141.91
1543,302,152,10.00,103.32
1544,302,47,5.00,92.50
1545,302,125,8.00,108.94
1546,303,24,3.00,169.69
1547,303,4,3.00,166.69
1548,303,60,7.00,86.26
1549,303,105,6.00,115.16
1550,303,42,4.00,132.84
1551,304,123,3.00,80.89
1552,304,52,7.00,126.99
1553,304,79,1.00,82.45
1554,304,33,6.00,49.20
1555,304,100,8.00,89.92
1556,304,10,2.00,75.54
1557,304,84,8.00,135.68
1558,305,105,8.00,115.16
1559,305,45,9.00,104.12
1560,305,98,10.00,94.54
1561,305,54,5.00,80.27
1562,305,140,10.00,160.58
1563,305,161,1.00,91.68
1564,305,1,8.00,59.67
1565,306,79,9.00,82.45
1566,306,28,1.00,118.54
1567,306,17,2.00,35.86
1568,306,69,4.00,144.63
1569,306,148,7.00,57.69
1570,306,195,10.00,32.07
1571,306,165,3.00,29.37
1572,306,171,5.00,83.11
1573,307,57,2.00,17.10
1574,308,182,1.00,73.62
1575,308,112,7.00,17.72
1576,308,76,1.00,78.39
1577,308,34,7.00,120.11
1578,308,153,9.00,109.35
1579,308,196,4.00,108.34
1580,308,143,6.00,19.36
1581,308,152,1.00,103.32
1582,308,200,9.00,42.11
1583,309,145,1.00,156.94
1584,309,14,2.00,14.07
1585,309,155,3.00,120.94
1586,309,9,4.00,78.00
1587,309,172,1.00,124.10
1588,309,178,2.00,130.29
1589,309,40,5.00,14.12
1590,309,159,6.00,99.26
1591,309,51,7.00,109.57
1592,310,171,1.00,83.11
1593,310,106,6.00,17.25
1594,310,82,3.00,74.55
1595,310,191,1.00,30.62
1596,310,94,2.00,71.73
1597,311,16,6.00,108.18
1598,311,75,3.00,70.30
1599,311,69,9.00,144.63
1600,312,9,6.00,78.00
1601,312,111,2.00,77.61
1602,312,20,1.00,129.88
1603,312,172,3.00,124.10
1604,312,89,7.00,149.08
1605,312,142,8.00,82.31
1606,313,71,7.00,51.00
1607,314,128,6.00,120.44
1608,314,2,3.00,100.64
1609,314,92,4.00,95.54
1610,314,117,8.00,170.41
1611,314,184,4.00,83.48
1612,314,44,10.00,146.83
1613,314,177,7.00,59.94
1614,314,162,10.00,136.96
1615,314,80,1.00,71.15
1616,315,47,10.00,92.50
1617,315,60,5.00,86.26
1618,315,113,4.00,81.42
1619,315,3,1.00,95.53
1620,316,178,2.00,130.29
1621,316,34,4.00,120.11
1622,316,46,1.00,170.17
1623,316,152,6.00,103.32
1624,316,77,4.00,121.19
1625,316,84,2.00,135.68
1626,316,105,2.00,115.16
1627,316,41,6.00,75.31
1628,317,18,2.00,109.86
1629,317,137,9.00,19.46
1630,317,26,2.00,57.85
1631,317,63,2.00,93.65
1632,317,164,7.00,155.40
1633,318,21,4.00,153.55
1634,318,85,1.00,111.09
1635,318,23,4.00,144.07
1636,318,68,7.00,24.01
1637,319,48,6.00,69.95
1638,319,200,4.00,42.11
1639,319,165,1.00,29.37
1640,319,140,4.00,160.58
1641,319,175,2.00,39.77
1642,319,53,8.00,39.61
1643,320,46,6.00,170.17
1644,320,21,9.00,153.55
1645,320,178,10.00,130.29
1646,320,184,9.00,83.48
1647,320,100,10.00,89.92
1648,320,43,3.00,140.33
1649,320,118,3.00,88.30
1650,320,50,7.00,45.83
1651,320,75,10.00,70.30
1652,321,98,7.00,94.54
1653,321,200,10.00,42.11
1654,321,115,2.00,18.18
1655,321,187,3.00,97.73
1656,321,107,9.00,140.95
1657,321,153,2.00,109.35
1658,322,39,7.00,126.24
1659,322,148,8.00,57.69
1660,322,65,5.00,36.90
1661,322,89,8.00,149.08
1662,322,112,5.00,17.72
1663,322,110,5.00,76.77
1664,322,80,8.00,71.15
1665,322,126,9.00,71.94
1666,323,140,9.00,160.58
1667,323,196,5.00,108.34
1668,323,63,3.00,93.65
1669,323,17,9.00,35.86
1670,323,163,7.00,59.03
1671,323,132,5.00,70.90
1672,323,40,7.00,14.12
1673,323,161,10.00,91.68
1674,323,105,7.00,115.16
1675,324,23,10.00,144.07
1676,324,119,10.00,82.28
1677,324,38,10.00,107.79
1678,324,54,5.00,80.27
1679,324,71,5.00,51.00
1680,324,67,3.00,65.55
1681,325,128,8.00,120.44
1682,325,155,7.00,120.94
1683,325,183,7.00,88.05
1684,325,78,1.00,113.51
1685,325,27,5.00,52.77
1686,325,15,9.00,42.70
1687,325,30,2.00,66.44
1688,325,36,6.00,179.83
1689,325,15,8.00,42.70
1690,326,197,4.00,94.75
1691,326,200,9.00,42.11
1692,326,12,9.00,164.13
1693,326,35,3.00,151.38
1694,326,151,10.00,66.54
1695,326,147,7.00,76.74
1696,327,117,10.00,170.41
1697,327,50,3.00,45.83
1698,327,86,5.00,103.76
1699,327,189,4.00,106.63
1700,327,6,1.00,158.61
1701,327,12,3.00,164.13
1702,327,169,7.00,143.39
1703,328,108,6.00,128.36
1704,329,117,5.00,170.41
1705,329,138,10.00,98.96
1706,329,159,1.00,99.26
1707,329,180,4.00,167.43
1708,329,182,6.00,73.62
1709,330,110,5.00,76.77
1710,331,192,5.00,56.35
1711,331,44,9.00,146.83
1712,331,110,3.00,76.77
1713,331,82,5.00,74.55
1714,331,170,10.00,111.55
1715,331,90,3.00,45.99
1716,331,180,8.00,167.43
1717,331,7,10.00,60.61
1718,332,188,10.00,36.87
1719,332,175,6.00,39.77
1720,332,31,1.00,95.56
1721,332,2,8.00,100.64
1722,332,155,6.00,120.94
1723,332,129,5.00,59.27
1724,333,57,8.00,17.10
1725,333,180,3.00,167.43
1726,333,103,9.00,143.13
1727,333,130,8.00,82.53
1728,333,138,3.00,98.96
1729,333,47,4.00,92.50
1730,334,129,1.00,59.27
1731,334,45,1.00,104.12
1732,334,89,2.00,149.08
1733,334,80,6.00,71.15
1734,334,115,3.00,18.18
1735,334,63,10.00,93.65
1736,334,157,1.00,139.76
1737,334,7,10.00,60.61
1738,335,136,6.00,17.95
1739,335,194,1.00,50.00
1740,335,61,4.00,62.49
1741,336,115,9.00,18.18
1742,337,46,9.00,170.17
1743,338,11,4.00,132.19
1744,338,95,4.00,146.31
1745,338,92,2.00,95.54
1746,338,97,9.00,41.83
1747,338,8,6.00,76.10
1748,338,80,5.00,71.15
1749,338,42,6.00,132.84
1750,339,49,10.00,18.46
1751,339,190,10.00,176.93
1752,339,164,3.00,155.40
1753,339,9,4.00,78.00
1754,339,80,1.00,71.15
1755,339,33,6.00,49.20
1756,339,97,7.00,41.83
1757,339,141,7.00,36.25
1758,340,81,1.00,117.84
1759,340,33,6.00,49.20
1760,340,96,7.00,23.96
1761,340,117,2.00,170.41
1762,340,153,6.00,109.35
1763,340,49,7.00,18.46
1764,340,144,6.00,89.66
1765,341,87,10.00,70.27
1766,341,118,1.00,88.30
1767,341,65,6.00,36.90
1768,341,172,6.00,124.10
1769,341,69,10.00,144.63
1770,341,170,4.00,111.55
1771,341,1,1.00,59.67
1772,341,87,10.00,70.27
1773,342,5,9.00,116.79
1774,342,34,3.00,120.11
1775,342,193,10.00,44.06
1776,342,156,1.00,168.13
1777,342,28,4.00,118.54
1778,342,113,7.00,81.42
1779,342,86,3.00,103.76
1780,342,18,7.00,109.86
1781,343,50,5.00,45.83
1782,343,99,2.00,40.93
1783,343,18,2.00,109.86
1784,344,140,3.00,160.58
1785,345,94,8.00,71.73
1786,345,60,3.00,86.26
1787,345,82,3.00,74.55
1788,345,14,6.00,14.07
1789,345,122,4.00,27.75
1790,345,196,9.00,108.34
1791,345,17,1.00,35.86
1792,345,164,1.00,155.40
1793,345,155,8.00,120.94
1794,346,142,3.00,82.31
1795,346,65,8.00,36.90
1796,346,163,8.00,59.03
1797,346,96,1.00,23.96
1798,346,163,10.00,59.03
1799,347,101,8.00,120.64
1800,347,67,4.00,65.55
1801,347,155,9.00,120.94
1802,347,141,1.00,36.25
1803,347,74,6.00,155.78
1804,347,126,6.00,71.94
1805,347,134,9.00,73.35
1806,347,5,8.00,116.79
1807,347,89,1.00,149.08
1808,347,34,6.00,120.11
1809,348,21,7.00,153.55
1810,348,177,5.00,59.94
1811,348,160,6.00,144.77
1812,349,158,2.00,64.90
1813,349,115,4.00,18.18
1814,349,163,2.00,59.03
1815,350,24,2.00,169.69
1816,350,121,5.00,80.40
1817,350,73,6.00,55.51
1818,350,96,9.00,23.96
1819,350,164,6.00,155.40
1820,351,122,9.00,27.75
1821,351,67,2.00,65.55
1822,351,164,6.00,155.40
1823,351,105,9.00,115.16
1824,351,125,7.00,108.94
1825,352,87,7.00,70.27
1826,352,2,1.00,100.64
1827,352,48,1.00,69.95
1828,352,95,3.00,146.31
1829,352,158,3.00,64.90
1830,352,153,2.00,109.35
1831,353,125,4.00,108.94
1832,353,173,3.00,51.09
1833,353,163,3.00,59.03
1834,353,123,5.00,80.89
1835,353,68,4.00,24.01
1836,353,183,5.00,88.05
1837,354,43,2.00,140.33
1838,354,183,3.00,88.05
1839,354,88,5.00,131.78
1840,354,13,9.00,62.36
1841,354,60,9.00,86.26
1842,354,23,2.00,144.07
1843,354,91,8.00,30.96
1844,355,190,3.00,176.93
1845,355,130,4.00,82.53
1846,355,159,10.00,99.26
1847,355,40,3.00,14.12
1848,355,131,6.00,141.91
1849,355,113,4.00,81.42
1850,355,177,5.00,59.94
1851,355,139,1.00,33.06
1852,355,45,10.00,104.12
1853,356,155,10.00,120.94
1854,356,90,4.00,45.99
1855,356,109,6.00,31.42
1856,356,53,6.00,39.61
1857,356,30,10.00,66.44
1858,356,93,4.00,141.70
1859,356,89,2.00,149.08
1860,357,166,7.00,145.42
1861,357,184,6.00,83.48
1862,357,189,1.00,106.63
1863,357,129,10.00,59.27
1864,357,157,1.00,139.76
1865,357,5,10.00,116.79
1866,357,88,5.00,131.78
1867,357,28,3.00,118.54
1868,357,138,8.00,98.96
1869,358,90,4.00,45.99
1870,358,99,4.00,40.93
1871,358,57,4.00,17.10
1872,358,188,7.00,36.87
1873,358,55,6.00,104.34
1874,358,157,4.00,139.76
1875,358,73,8.00,55.51
1876,358,167,9.00,102.76
1877,358,110,4.00,76.77
1878,358,184,7.00,83.48
1879,359,101,8.00,120.64
1880,359,77,6.00,121.19
1881,359,151,1.00,66.54
1882,359,172,3.00,124.10
1883,359,108,1.00,128.36
1884,359,103,5.00,143.13
1885,360,145,1.00,156.94
1886,360,2,10.00,100.64
1887,360,127,4.00,106.10
1888,360,184,6.00,83.48
1889,360,159,5.00,99.26
1890,360,161,7.00,91.68
1891,361,53,10.00,39.61
1892,361,27,8.00,52.77
1893,361,37,8.00,77.22
1894,361,52,1.00,126.99
1895,361,52,3.00,126.99
1896,362,144,10.00,89.66
1897,362,122,2.00,27.75
1898,362,8,7.00,76.10
1899,362,47,2.00,92.50
1900,362,25,2.00,50.94
1901,362,38,7.00,107.79
1902,362,101,7.00,120.64
1903,362,164,2.00,155.40
1904,362,15,1.00,42.70
1905,363,120,6.00,27.57
1906,363,151,3.00,66.54
1907,363,193,1.00,44.06
1908,363,107,5.00,140.95
1909,363,85,10.00,111.09
1910,363,51,6.00,109.57
1911,363,195,3.00,32.07
1912,363,36,3.00,179.83
1913,363,125,5.00,108.94
1914,364,160,1.00,144.77
1915,364,148,7.00,57.69
1916,364,168,4.00,183.04
1917,364,57,4.00,17.10
1918,364,165,2.00,29.37
1919,364,26,3.00,57.85
1920,364,196,1.00,108.34
1921,365,161,8.00,91.68
1922,365,117,6.00,170.41
1923,365,158,5.00,64.90
1924,365,143,4.00,19.36
1925,365,95,4.00,146.31
1926,366,100,3.00,89.92
