id_pagamento,id_pedido,valor,metodo_pagamento,data_pagamento,status_pagamento
401,401,490.14,Boleto,2025-01-22 03:03:12,Aprovado
402,402,1636.60,Boleto,2025-05-18 03:04:36,Aprovado
403,403,326.89,Cartão de Crédito,2024-01-31 19:12:56,Pendente
404,404,1288.74,Boleto,2024-06-27 06:14:56,Aprovado
405,405,2259.12,PIX,2024-08-16 13:32:01,Aprovado
406,406,519.52,PIX,2024-02-02 03:17:57,Aprovado
407,407,682.39,Dinheiro,2025-04-09 04:01:03,Aprovado
408,408,4143.45,Dinheiro,2025-05-07 09:55:29,Recusado
409,409,2689.45,Dinheiro,2024-09-29 00:03:09,Pendente
410,410,4590.11,Boleto,2024-03-16 19:17:30,Aprovado
411,411,332.20,Cartão de Débito,2024-02-20 13:58:14,Aprovado
412,412,6519.31,Cartão de Débito,2025-02-12 05:10:06,Recusado
413,413,1386.55,Cartão de Débito,2025-03-02 16:46:16,Aprovado
414,414,1811.51,PIX,2024-06-06 15:51:14,Aprovado
415,415,1037.31,Cartão de Débito,2024-02-29 04:37:28,Aprovado
416,416,315.55,Dinheiro,2024-08-01 03:41:00,Aprovado
417,417,845.25,PIX,2025-02-24 02:21:24,Aprovado
418,418,4358.65,Boleto,2024-10-12 14:06:21,Recusado
419,419,5798.98,Boleto,2025-04-10 14:34:57,Aprovado
420,420,5045.06,Boleto,2025-05-01 20:41:19,Aprovado
421,421,481.74,Cartão de Crédito,2024-11-02 02:23:09,Aprovado
422,422,5692.47,Boleto,2024-05-21 00:13:40,Aprovado
423,423,1790.64,Cartão de Crédito,2024-12-08 16:00:53,Aprovado
424,424,3237.79,Cartão de Débito,2024-05-01 15:30:42,Aprovado
425,425,2817.26,Cartão de Débito,2024-10-16 00:52:23,Aprovado
426,426,3661.61,Cartão de Débito,2024-10-23 16:24:42,Aprovado
427,427,4626.22,Cartão de Débito,2024-09-25 08:31:14,Aprovado
428,428,519.52,Cartão de Débito,2024-06-29 07:39:48,Aprovado
429,429,1391.97,Boleto,2024-07-21 15:09:14,Aprovado
430,430,4955.58,Dinheiro,2025-02-11 18:53:21,Recusado
431,431,28.14,Boleto,2024-07-29 20:16:35,Aprovado
432,432,1066.98,Cartão de Débito,2024-06-22 00:25:22,Aprovado
433,433,1375.24,PIX,2024-01-03 21:20:06,Recusado
434,434,1542.41,Boleto,2024-12-02 01:11:44,Aprovado
435,435,2878.51,PIX,2024-01-01 14:22:31,Aprovado
436,436,1517.63,Cartão de Débito,2025-03-19 12:47:14,Recusado
437,437,2872.64,Cartão de Débito,2024-03-28 21:35:46,Aprovado
438,438,3231.01,Boleto,2025-05-18 01:52:04,Aprovado
439,439,3122.15,Cartão de Débito,2024-04-21 08:36:43,Aprovado
440,440,3383.53,PIX,2024-12-12 13:52:10,Aprovado
441,441,1358.63,Cartão de Crédito,2024-05-03 19:19:05,Aprovado
442,442,4474.12,Dinheiro,2024-04-30 08:05:06,Aprovado
443,443,1140.34,PIX,2025-04-17 12:14:26,Aprovado
444,444,4510.68,Cartão de Crédito,2024-07-21 13:51:39,Aprovado
445,445,140.54,Boleto,2024-04-13 05:27:37,Aprovado
446,446,581.34,Dinheiro,2025-04-26 12:38:19,Aprovado
447,447,1012.41,Boleto,2025-04-11 06:32:47,Aprovado
448,448,1527.86,Cartão de Débito,2024-12-02 07:13:36,Aprovado
449,449,3240.87,Cartão de Débito,2024-09-23 17:14:22,Aprovado
450,450,2852.24,Boleto,2024-07-13 11:34:40,Aprovado
451,451,4878.28,Cartão de Crédito,2024-06-13 09:34:00,Recusado
452,452,5127.18,Dinheiro,2024-12-19 21:31:34,Aprovado
453,453,6020.86,Cartão de Débito,2024-06-05 21:18:23,Aprovado
454,454,668.54,PIX,2024-09-29 19:37:33,Aprovado
455,455,1308.84,Cartão de Crédito,2025-04-04 02:36:33,Aprovado
456,456,1578.78,Dinheiro,2024-04-17 00:07:06,Pendente
457,457,2565.37,Cartão de Crédito,2025-04-15 19:36:30,Recusado
458,458,4923.73,Boleto,2025-02-17 12:48:03,Aprovado
459,459,2456.99,Boleto,2025-04-28 09:57:22,Aprovado
460,460,5227.51,Dinheiro,2024-02-08 18:23:20,Aprovado
461,461,106.86,Boleto,2024-10-01 15:51:15,Recusado
462,462,4820.87,Cartão de Crédito,2024-05-28 17:04:49,Aprovado
463,463,6305.46,Dinheiro,2024-01-30 20:51:05,Aprovado
464,464,656.10,Cartão de Débito,2024-10-19 18:16:38,Aprovado
465,465,2904.19,PIX,2024-01-04 01:14:17,Aprovado
466,466,2322.84,Cartão de Crédito,2024-04-12 15:35:30,Aprovado
467,467,2520.52,Cartão de Débito,2024-03-31 02:40:08,Aprovado
468,468,703.85,Cartão de Débito,2024-05-24 01:49:24,Aprovado
469,469,1176.91,Dinheiro,2024-10-03 23:23:02,Aprovado
470,470,2484.23,Cartão de Crédito,2024-06-11 07:06:13,Aprovado
471,471,1382.08,Cartão de Débito,2024-03-28 11:55:58,Aprovado
472,472,3798.80,Cartão de Débito,2025-02-21 11:32:04,Aprovado
473,473,4502.62,Cartão de Débito,2024-01-31 12:04:36,Aprovado
474,474,3820.74,PIX,2025-02-11 04:46:51,Recusado
475,475,4354.33,Dinheiro,2025-03-25 03:12:35,Aprovado
476,476,2601.92,Cartão de Crédito,2024-11-06 00:19:24,Aprovado
477,477,4993.90,Dinheiro,2025-05-18 09:10:44,Aprovado
478,478,3344.13,Dinheiro,2025-01-12 13:57:27,Aprovado
479,479,1745.59,Cartão de Crédito,2025-02-10 00:16:36,Aprovado
480,480,4245.34,Cartão de Débito,2024-02-02 03:55:48,Aprovado
481,481,3022.56,Cartão de Débito,2025-04-18 01:16:23,Aprovado
482,482,2522.77,PIX,2024-12-19 06:17:21,Aprovado
483,483,1694.04,Cartão de Crédito,2024-09-10 06:55:22,Aprovado
484,484,2981.37,Boleto,2025-04-07 00:25:55,Pendente
485,485,1468.30,Boleto,2024-06-23 10:07:49,Recusado
486,486,1554.00,Cartão de Débito,2024-09-05 13:51:47,Aprovado
487,487,1732.90,Cartão de Débito,2024-01-17 04:01:08,Pendente
488,488,2919.82,PIX,2024-10-13 14:51:08,Aprovado
489,489,1740.78,Dinheiro,2024-10-18 00:01:09,Aprovado
490,490,440.25,Cartão de Crédito,2025-02-08 00:24:39,Aprovado
491,491,1517.06,Cartão de Débito,2024-07-24 07:39:33,Aprovado
492,492,653.76,Dinheiro,2024-04-21 08:12:14,Aprovado
493,493,1318.78,Cartão de Débito,2024-03-22 17:50:23,Aprovado
494,494,5433.30,PIX,2025-02-26 20:49:53,Aprovado
495,495,3185.57,PIX,2024-06-10 09:31:26,Recusado
496,496,3936.56,PIX,2024-03-18 13:53:21,Aprovado
497,497,819.25,Cartão de Crédito,2024-10-26 05:54:47,Recusado
498,498,2718.58,PIX,2024-02-21 17:35:40,Pendente
499,499,4346.06,Cartão de Débito,2024-03-30 12:22:09,Aprovado
500,500,669.72,PIX,2025-02-15 15:40:17,Aprovado
501,501,2098.28,PIX,2025-05-24 04:55:09,Aprovado
502,502,3118.88,Cartão de Crédito,2024-02-12 19:54:39,Aprovado
503,503,3209.79,Cartão de Crédito,2025-04-27 14:38:31,Aprovado
504,504,1110.18,PIX,2024-04-23 14:36:28,Recusado
505,505,1975.29,Cartão de Crédito,2024-03-14 18:15:43,Aprovado
506,506,3832.04,PIX,2024-06-12 16:53:39,Aprovado
507,507,860.33,Cartão de Crédito,2024-05-08 09:54:41,Recusado
508,508,889.51,Boleto,2025-05-03 06:16:23,Aprovado
509,509,1424.86,PIX,2024-06-14 15:34:24,Aprovado
510,510,753.85,Cartão de Crédito,2024-08-17 08:56:04,Aprovado
511,511,1633.47,Cartão de Crédito,2025-01-08 08:02:04,Aprovado
512,512,1871.59,Cartão de Débito,2024-06-29 00:39:55,Aprovado
513,513,2382.77,Boleto,2025-04-25 12:26:23,Pendente
514,514,2479.46,Boleto,2024-02-06 18:30:38,Aprovado
515,515,988.21,PIX,2024-08-06 09:07:53,Aprovado
516,516,458.30,Cartão de Débito,2024-07-29 07:46:51,Recusado
517,517,2514.94,Cartão de Crédito,2024-08-02 20:32:49,Aprovado
518,518,1381.48,Boleto,2024-12-29 21:31:11,Aprovado
519,519,5354.68,Dinheiro,2025-01-15 14:07:10,Aprovado
520,520,7377.74,PIX,2025-02-26 04:56:28,Aprovado
521,521,4364.70,Dinheiro,2024-09-07 22:49:47,Aprovado
522,522,2634.01,Cartão de Débito,2025-05-10 06:15:09,Aprovado
523,523,4151.31,Boleto,2025-05-14 10:20:58,Aprovado
524,524,248.20,Cartão de Débito,2024-02-25 06:15:40,Aprovado
525,525,1996.69,Cartão de Crédito,2024-05-22 21:40:03,Aprovado
526,526,3213.08,PIX,2025-04-04 03:55:43,Recusado
527,527,4167.01,Dinheiro,2024-08-23 17:13:50,Aprovado
528,528,2433.25,Boleto,2025-01-05 07:12:03,Aprovado
529,529,784.70,Dinheiro,2024-09-14 04:36:13,Aprovado
530,530,883.80,PIX,2024-08-03 09:19:02,Aprovado
531,531,4250.34,Dinheiro,2025-02-01 03:31:27,Aprovado
532,532,383.85,Cartão de Crédito,2024-11-20 09:37:20,Aprovado
533,533,2272.40,PIX,2025-05-21 03:37:45,Aprovado
534,534,3395.66,Dinheiro,2024-04-04 06:55:30,Aprovado
535,535,2311.29,PIX,2025-05-06 19:18:21,Pendente
536,536,3273.53,Boleto,2025-03-09 01:48:01,Aprovado
537,537,1065.98,Dinheiro,2024-01-08 00:35:48,Aprovado
538,538,786.96,PIX,2024-06-14 23:24:24,Aprovado
539,539,4261.48,Cartão de Crédito,2024-01-09 18:54:11,Aprovado
540,540,1942.32,Boleto,2024-06-11 21:57:42,Aprovado
541,541,827.94,PIX,2024-12-19 20:14:48,Aprovado
542,542,1613.85,Boleto,2024-10-05 08:44:59,Aprovado
543,543,2896.62,Boleto,2024-07-27 21:52:28,Aprovado
544,544,2771.42,Cartão de Débito,2025-02-21 18:56:13,Aprovado
545,545,2649.39,PIX,2025-02-04 06:59:57,Aprovado
546,546,502.29,Boleto,2024-09-16 19:16:52,Aprovado
547,547,1809.15,Cartão de Débito,2024-09-08 00:38:31,Aprovado
548,548,1799.35,Dinheiro,2024-06-01 01:11:45,Aprovado
549,549,3746.53,Cartão de Débito,2025-04-09 03:38:22,Aprovado
550,550,1606.68,Boleto,2024-08-13 12:24:05,Aprovado
551,551,355.16,Dinheiro,2024-02-07 01:14:33,Aprovado
552,552,421.10,Boleto,2024-07-03 19:05:30,Aprovado
553,553,1153.09,PIX,2024-02-20 08:42:19,Aprovado
554,554,1112.72,Cartão de Crédito,2024-01-16 11:45:56,Aprovado
555,555,364.13,Cartão de Crédito,2024-01-29 12:31:14,Aprovado
556,556,1810.47,PIX,2024-03-18 11:00:54,Recusado
557,557,4582.14,Cartão de Débito,2024-08-17 11:15:12,Aprovado
558,558,1206.26,Boleto,2024-12-16 22:58:22,Aprovado
559,559,1136.16,Cartão de Débito,2024-01-09 07:58:38,Aprovado
560,560,4366.65,Boleto,2025-03-12 03:18:24,Recusado
561,561,3256.43,PIX,2024-02-08 13:56:10,Aprovado
562,562,1336.08,Cartão de Crédito,2024-11-06 20:19:20,Aprovado
563,563,4977.93,Cartão de Débito,2025-03-25 00:47:27,Aprovado
564,564,1477.89,Cartão de Crédito,2024-05-14 02:57:26,Aprovado
565,565,2137.17,Dinheiro,2025-01-23 00:44:50,Aprovado
566,566,3792.02,PIX,2024-10-12 16:33:07,Aprovado
567,567,238.43,Boleto,2025-01-17 23:26:23,Aprovado
568,568,157.00,Cartão de Débito,2025-02-10 15:10:43,Aprovado
569,569,1205.04,Dinheiro,2024-10-11 15:30:09,Aprovado
570,570,3186.58,Boleto,2024-01-17 11:54:36,Aprovado
571,571,1717.96,PIX,2025-02-16 11:27:10,Aprovado
572,572,214.34,Cartão de Débito,2024-02-08 03:48:18,Aprovado
573,573,4080.09,Cartão de Débito,2025-04-24 06:10:17,Aprovado
574,574,3835.91,Boleto,2024-12-24 23:34:25,Aprovado
575,575,3570.53,Dinheiro,2024-02-23 09:52:13,Aprovado
576,576,845.47,Dinheiro,2024-04-01 00:18:52,Aprovado
577,577,1864.35,Cartão de Crédito,2025-01-21 22:38:01,Aprovado
578,578,3188.23,Boleto,2025-01-27 16:50:57,Aprovado
579,579,3602.12,Cartão de Crédito,2024-09-17 13:19:17,Pendente
580,580,4116.48,Cartão de Débito,2024-08-13 11:26:31,Aprovado
581,581,4144.86,PIX,2024-07-27 14:02:44,Aprovado
582,582,1645.40,Boleto,2024-05-30 05:50:18,Aprovado
583,583,2012.92,Boleto,2024-05-20 22:09:49,Aprovado
584,584,6238.14,Cartão de Crédito,2024-06-22 05:12:26,Recusado
585,585,1331.82,Dinheiro,2024-04-15 11:10:59,Pendente
586,586,3174.63,Cartão de Débito,2024-05-12 00:17:58,Aprovado
587,587,692.65,Cartão de Débito,2024-08-04 12:09:22,Aprovado
588,588,3110.10,Cartão de Crédito,2024-11-27 08:48:54,Recusado
589,589,2020.36,Cartão de Crédito,2024-08-09 05:16:19,Aprovado
590,590,1378.88,Cartão de Débito,2024-11-24 04:51:09,Aprovado
591,591,3618.56,PIX,2024-01-16 21:24:37,Aprovado
592,592,2055.94,Cartão de Crédito,2025-02-22 01:19:30,Aprovado
593,593,3767.05,Boleto,2025-05-27 06:03:52,Recusado
594,594,4698.10,Cartão de Débito,2025-04-22 16:15:22,Aprovado
595,595,151.08,Dinheiro,2024-12-23 02:41:36,Aprovado
596,596,4166.15,PIX,2024-12-26 06:22:49,Aprovado
597,597,4812.94,PIX,2025-03-14 21:37:51,Aprovado
598,598,1423.78,PIX,2024-04-27 18:38:28,Aprovado
599,599,2192.91,Boleto,2024-03-07 16:26:36,Aprovado
600,600,5022.79,Dinheiro,2024-08-03 16:08:30,Aprovado
601,601,875.40,Boleto,2025-03-03 01:24:17,Aprovado
602,602,4101.92,Dinheiro,2025-04-22 15:53:02,Aprovado
603,603,30.96,Cartão de Débito,2025-05-02 05:56:33,Pendente
604,604,3252.61,Cartão de Débito,2024-06-18 01:54:28,Pendente
605,605,537.03,Cartão de Crédito,2025-01-31 09:22:26,Pendente
606,606,4392.88,PIX,2024-04-15 04:30:24,Aprovado
607,607,6527.20,Cartão de Crédito,2025-04-07 19:20:45,Aprovado
608,608,1038.15,PIX,2024-11-01 01:10:02,Recusado
609,609,3219.73,Dinheiro,2024-10-17 19:09:54,Aprovado
610,610,293.70,Cartão de Débito,2025-02-25 19:15:46,Aprovado
611,611,5432.80,PIX,2025-03-04 01:31:17,Aprovado
612,612,4058.70,Cartão de Débito,2024-01-05 07:39:41,Recusado
613,613,6179.42,Cartão de Crédito,2024-11-05 02:00:09,Aprovado
614,614,1784.98,PIX,2024-07-17 15:52:12,Aprovado
615,615,5689.15,Cartão de Débito,2024-06-17 03:26:25,Aprovado
616,616,4704.34,PIX,2024-05-10 05:49:23,Aprovado
617,617,219.68,Boleto,2025-02-12 11:35:16,Aprovado
618,618,293.70,Cartão de Débito,2024-03-09 13:18:56,Aprovado
619,619,1322.76,Boleto,2024-04-06 03:44:13,Recusado
620,620,3134.04,Boleto,2024-05-21 20:33:12,Aprovado
621,621,4462.03,Dinheiro,2024-07-23 23:36:53,Aprovado
622,622,1572.01,Boleto,2025-04-26 05:02:58,Aprovado
623,623,1271.08,Cartão de Crédito,2024-04-22 12:51:28,Aprovado
624,624,246.93,Cartão de Débito,2025-04-16 19:51:21,Aprovado
625,625,4042.87,Boleto,2024-01-09 16:06:13,Aprovado
626,626,2437.30,Cartão de Crédito,2024-12-26 22:39:56,Aprovado
627,627,490.14,Cartão de Débito,2024-02-17 14:44:09,Aprovado
628,628,4365.98,Dinheiro,2025-04-14 01:11:05,Aprovado
629,629,3074.05,Boleto,2024-11-20 02:15:37,Recusado
630,630,488.52,Dinheiro,2024-11-16 01:16:53,Pendente
631,631,1341.55,Cartão de Crédito,2025-05-22 04:44:10,Recusado
632,632,3888.26,PIX,2024-09-18 01:01:20,Aprovado
633,633,3425.65,Cartão de Crédito,2024-12-12 18:51:28,Pendente
634,634,2618.35,Dinheiro,2025-01-25 15:18:26,Aprovado
635,635,5280.98,PIX,2024-08-19 13:58:41,Aprovado
636,636,2121.83,Boleto,2024-09-29 13:41:25,Pendente
637,637,3639.07,PIX,2024-10-01 12:01:09,Aprovado
638,638,1438.85,PIX,2024-05-11 23:11:47,Recusado
639,639,1373.57,Cartão de Débito,2024-09-23 20:27:53,Aprovado
640,640,3769.28,Boleto,2025-01-19 22:28:45,Aprovado
641,641,1899.47,Dinheiro,2025-04-28 12:30:11,Aprovado
642,642,834.54,Dinheiro,2024-12-12 16:38:21,Aprovado
643,643,669.72,Boleto,2024-02-19 22:50:43,Aprovado
644,644,5189.74,Dinheiro,2024-01-13 21:51:20,Recusado
645,645,753.10,PIX,2025-05-03 17:24:22,Aprovado
646,646,642.32,Boleto,2024-04-07 06:54:07,Aprovado
647,647,2997.55,Cartão de Crédito,2024-04-21 19:10:01,Aprovado
648,648,1284.65,Cartão de Débito,2024-09-15 00:52:16,Aprovado
649,649,249.96,Cartão de Crédito,2024-06-02 11:01:49,Recusado
650,650,215.28,Cartão de Crédito,2024-10-01 00:34:37,Aprovado
651,651,4749.24,Dinheiro,2024-04-02 19:44:49,Aprovado
652,652,880.95,Cartão de Crédito,2024-04-16 23:13:50,Aprovado
653,653,1146.59,Boleto,2024-02-23 08:32:46,Aprovado
654,654,3703.32,Cartão de Crédito,2025-01-06 18:22:51,Aprovado
655,655,5464.99,Dinheiro,2025-01-05 11:23:03,Aprovado
656,656,5663.14,PIX,2024-11-13 21:34:28,Aprovado
657,657,3303.03,Cartão de Crédito,2025-03-29 13:35:04,Recusado
658,658,4272.47,Cartão de Débito,2024-08-19 07:30:26,Aprovado
659,659,3004.86,PIX,2024-01-16 19:18:28,Aprovado
660,660,499.66,Cartão de Crédito,2025-05-10 07:47:02,Recusado
661,661,2617.98,Dinheiro,2024-07-02 17:15:01,Aprovado
662,662,1075.68,Cartão de Débito,2025-04-28 10:29:01,Recusado
663,663,2105.53,Cartão de Crédito,2024-08-20 21:21:11,Aprovado
664,664,3076.21,Cartão de Débito,2025-04-28 18:24:39,Aprovado
665,665,810.21,Boleto,2024-09-15 19:07:46,Aprovado
666,666,3147.95,Cartão de Débito,2025-03-09 02:40:26,Aprovado
667,667,2193.22,Boleto,2024-07-02 13:44:38,Aprovado
668,668,3445.37,Dinheiro,2024-05-02 09:45:26,Recusado
669,669,5168.51,Cartão de Crédito,2024-07-15 16:12:17,Aprovado
670,670,788.18,Cartão de Débito,2025-02-22 01:07:21,Aprovado
671,671,1056.30,PIX,2024-12-24 06:14:47,Aprovado
672,672,5008.38,Dinheiro,2024-10-13 12:13:34,Pendente
673,673,4694.65,Cartão de Crédito,2025-04-15 05:00:05,Aprovado
674,674,3760.90,PIX,2024-06-05 09:06:07,Aprovado
675,675,2021.10,PIX,2024-07-30 20:47:13,Aprovado
676,676,5599.02,PIX,2025-02-02 09:38:52,Aprovado
677,677,1623.80,Boleto,2024-10-15 11:37:52,Recusado
678,678,5093.16,Dinheiro,2024-11-20 10:35:58,Aprovado
679,679,4436.37,Boleto,2024-08-13 21:41:19,Aprovado
680,680,1236.38,PIX,2024-06-25 15:14:44,Aprovado
681,681,4021.61,Boleto,2024-12-27 07:57:38,Aprovado
682,682,2761.52,Cartão de Débito,2024-07-26 03:13:08,Recusado
683,683,4999.79,PIX,2025-05-08 15:29:59,Aprovado
684,684,3077.65,Cartão de Débito,2024-07-08 23:50:52,Aprovado
685,685,2117.13,Dinheiro,2025-01-16 05:13:23,Aprovado
686,686,141.70,Dinheiro,2024-06-05 04:04:12,Recusado
687,687,3520.02,Cartão de Crédito,2024-10-03 14:54:20,Pendente
688,688,4301.68,PIX,2024-12-30 16:51:56,Aprovado
689,689,1968.47,Cartão de Débito,2024-01-28 05:31:43,Aprovado
690,690,1610.18,Boleto,2025-02-07 16:31:24,Aprovado
691,691,2316.29,Dinheiro,2024-02-08 15:06:09,Pendente
692,692,3058.88,Cartão de Débito,2024-12-26 13:33:04,Recusado
693,693,513.44,PIX,2025-05-21 22:41:01,Aprovado
694,694,4720.76,Cartão de Crédito,2024-08-02 12:39:17,Aprovado
695,695,510.58,PIX,2024-10-07 00:19:07,Aprovado
696,696,1552.22,Dinheiro,2024-11-28 02:23:13,Aprovado
697,697,5439.91,Boleto,2024-04-25 09:35:48,Recusado
698,698,3720.97,Dinheiro,2024-03-12 21:40:46,Aprovado
699,699,4310.12,PIX,2024-07-08 19:06:23,Aprovado
700,700,1011.12,Dinheiro,2024-06-26 08:13:49,Aprovado
701,701,4732.89,Dinheiro,2024-03-15 11:41:09,Aprovado
702,702,3967.56,PIX,2024-02-13 22:25:29,Aprovado
703,703,1012.14,Dinheiro,2025-04-04 23:25:12,Recusado
704,704,2256.22,Cartão de Crédito,2024-01-05 09:44:51,Aprovado
705,705,3456.91,Dinheiro,2024-07-05 18:18:19,Recusado
706,706,1211.04,PIX,2024-12-18 20:14:04,Pendente
707,707,2816.45,PIX,2024-10-14 23:24:51,Aprovado
708,708,2909.89,PIX,2025-02-01 13:32:46,Aprovado
709,709,1869.97,Cartão de Débito,2025-01-13 23:22:26,Aprovado
710,710,2242.06,Boleto,2025-04-23 08:16:48,Pendente
711,711,143.46,Cartão de Crédito,2024-05-17 16:11:37,Aprovado
712,712,1462.66,PIX,2024-03-02 03:40:57,Recusado
713,713,112.96,Dinheiro,2025-01-23 22:03:16,Aprovado
714,714,1726.80,Boleto,2024-09-12 01:04:18,Aprovado
715,715,2024.52,Cartão de Débito,2024-08-01 00:57:43,Aprovado
716,716,3014.76,Cartão de Crédito,2024-11-20 23:56:39,Aprovado
717,717,925.44,Boleto,2025-01-29 05:24:19,Aprovado
718,718,30.96,Boleto,2024-12-02 13:02:29,Aprovado
719,719,1486.79,Cartão de Crédito,2024-11-04 19:58:18,Aprovado
720,720,4707.89,PIX,2024-10-24 04:54:07,Aprovado
721,721,4106.34,PIX,2025-01-20 20:04:51,Aprovado
722,722,595.93,Boleto,2025-05-18 14:33:23,Aprovado
723,723,2415.27,Cartão de Crédito,2024-04-03 01:39:51,Aprovado
724,724,4252.03,Dinheiro,2024-03-20 09:45:37,Aprovado
725,725,1543.41,Boleto,2025-05-12 16:32:21,Aprovado
726,726,5619.33,Boleto,2025-05-08 09:28:09,Aprovado
727,727,6261.09,Cartão de Crédito,2024-11-26 00:27:30,Aprovado
728,728,3138.33,Cartão de Débito,2024-11-04 02:18:08,Aprovado
729,729,2509.61,PIX,2025-01-12 19:11:46,Aprovado
730,730,4814.52,Cartão de Débito,2024-09-17 20:27:42,Aprovado
731,731,2607.55,Boleto,2025-01-01 11:24:24,Aprovado
732,732,1448.45,Dinheiro,2025-03-13 17:19:35,Aprovado
733,733,3054.10,Cartão de Crédito,2024-01-07 13:31:19,Aprovado
734,734,4834.88,Dinheiro,2025-03-21 12:06:10,Aprovado
735,735,4849.25,Boleto,2024-04-29 04:27:12,Aprovado
736,736,2729.89,Cartão de Crédito,2025-01-19 18:43:58,Aprovado
737,737,5357.49,PIX,2024-12-31 04:04:14,Aprovado
738,738,897.04,PIX,2025-01-26 09:40:23,Aprovado
739,739,4492.65,Cartão de Crédito,2024-10-24 00:24:18,Aprovado
740,740,2034.51,PIX,2024-03-29 16:36:19,Aprovado
741,741,4623.48,Cartão de Crédito,2024-03-25 03:43:16,Aprovado
742,742,3220.94,Boleto,2024-04-14 19:33:21,Aprovado
743,743,2890.19,Cartão de Crédito,2024-06-16 15:03:47,Aprovado
744,744,2026.39,Cartão de Crédito,2025-04-20 11:04:03,Recusado
745,745,925.00,Dinheiro,2024-09-28 11:32:55,Aprovado
746,746,679.12,Cartão de Crédito,2025-04-14 17:34:11,Aprovado
747,747,4248.48,Cartão de Crédito,2024-07-13 08:46:45,Aprovado
748,748,3818.47,Dinheiro,2024-05-07 08:16:00,Aprovado
749,749,3380.41,PIX,2024-05-14 11:30:14,Aprovado
750,750,731.61,Cartão de Crédito,2024-06-07 19:28:20,Recusado
751,751,2731.17,Boleto,2024-01-26 16:08:20,Aprovado
752,752,5339.43,Boleto,2025-03-22 07:11:56,Aprovado
753,753,5790.31,Dinheiro,2024-05-22 17:06:42,Aprovado
754,754,1895.22,Cartão de Débito,2024-01-06 03:29:16,Aprovado
755,755,2065.74,PIX,2024-09-30 18:50:09,Aprovado
756,756,1760.75,Cartão de Crédito,2024-07-19 11:38:21,Aprovado
757,757,807.85,Dinheiro,2024-05-16 00:55:17,Aprovado
758,758,1238.51,Boleto,2024-07-15 05:47:53,Aprovado
759,759,3038.43,Cartão de Débito,2024-04-30 01:19:01,Aprovado
760,760,2503.31,Cartão de Débito,2025-04-17 20:53:16,Aprovado
761,761,5754.22,PIX,2024-05-31 19:46:31,Recusado
762,762,1372.74,Cartão de Débito,2025-04-18 17:44:43,Aprovado
763,763,1911.52,Boleto,2024-02-10 09:48:06,Aprovado
764,764,3129.53,Dinheiro,2024-07-14 15:58:18,Recusado
765,765,1979.26,PIX,2025-01-24 05:26:24,Aprovado
766,766,2795.46,Cartão de Débito,2024-07-01 15:30:43,Aprovado
767,767,595.84,PIX,2024-07-03 22:59:03,Pendente
768,768,4237.57,Boleto,2024-02-20 17:22:14,Aprovado
769,769,1946.54,Cartão de Crédito,2024-12-08 11:57:18,Aprovado
770,770,2307.38,Cartão de Débito,2024-11-28 08:55:57,Aprovado
771,771,6114.48,Cartão de Crédito,2024-07-15 20:37:15,Aprovado
772,772,1738.82,Dinheiro,2025-04-04 01:07:34,Aprovado
773,773,324.54,Boleto,2025-01-01 14:03:05,Recusado
774,774,1447.70,Cartão de Crédito,2024-08-14 06:58:17,Aprovado
775,775,2017.97,Cartão de Débito,2025-04-19 17:28:01,Aprovado
776,776,3431.28,Cartão de Débito,2024-02-19 21:50:27,Aprovado
777,777,4592.03,PIX,2024-08-05 13:57:46,Aprovado
778,778,3521.14,Cartão de Débito,2024-10-19 21:56:18,Aprovado
779,779,2100.38,PIX,2024-03-27 06:51:50,Aprovado
780,780,2163.93,PIX,2024-01-04 10:59:33,Aprovado
781,781,3840.51,Cartão de Crédito,2024-04-23 00:36:31,Aprovado
782,782,1258.20,Dinheiro,2024-11-22 00:25:47,Recusado
783,783,2594.71,Cartão de Débito,2025-05-16 20:59:19,Aprovado
784,784,6220.91,Dinheiro,2025-04-11 17:42:01,Aprovado
785,785,1777.86,PIX,2025-02-13 20:31:36,Aprovado
786,786,4800.48,Boleto,2024-06-06 09:45:46,Recusado
787,787,1947.62,Cartão de Crédito,2025-04-07 13:03:19,Aprovado
788,788,2415.49,Cartão de Crédito,2025-01-30 11:47:59,Aprovado
789,789,427.05,Dinheiro,2024-12-28 21:53:44,Aprovado
790,790,3579.87,Cartão de Crédito,2024-03-29 23:54:17,Aprovado
791,791,1715.35,Dinheiro,2024-01-30 12:55:39,Pendente
792,792,1225.83,Cartão de Crédito,2025-03-15 00:08:58,Aprovado
793,793,2894.24,Cartão de Débito,2024-06-01 11:09:17,Aprovado
794,794,4017.60,Cartão de Crédito,2024-04-16 09:06:05,Aprovado
795,795,3997.86,Boleto,2024-04-09 02:30:54,Aprovado
796,796,4516.82,Dinheiro,2025-02-03 05:52:20,Pendente
