id_pedido,id_cliente,id_funcionario,id_endereco_entrega,data_pedido,valor_total,status_pedido
447,148,1,148,2025-04-11 05:40:18,1012.41,Entregue
448,149,2,149,2024-12-02 06:23:52,1527.86,Entregue
449,143,2,143,2024-09-23 17:14:01,3240.87,Entregue
450,31,5,31,2024-07-13 11:09:03,2852.24,Entregue
451,26,3,26,2024-06-13 08:42:21,4878.28,Cancelado
452,114,1,114,2024-12-19 20:54:13,5127.18,Entregue
453,53,5,53,2024-06-05 20:57:47,6020.86,Entregue
454,5,1,5,2024-09-29 18:58:40,668.54,Entregue
455,141,4,141,2025-04-04 02:06:44,1308.84,Entregue
456,12,5,12,2024-04-16 23:40:47,1578.78,Aguardando Pagamento
457,52,2,52,2025-04-15 19:00:47,2565.37,Cancelado
458,67,3,67,2025-02-17 12:17:08,4923.73,Entregue
459,39,4,39,2025-04-28 09:21:36,2456.99,Entregue
460,130,3,130,2024-02-08 17:34:09,5227.51,Entregue
461,61,3,61,2024-10-01 15:12:39,106.86,Cancelado
462,136,4,136,2024-05-28 16:30:55,4820.87,Entregue
463,106,5,106,2024-01-30 20:09:00,6305.46,Entregue
464,1,5,1,2024-10-19 17:48:33,656.10,Entregue
465,55,3,55,2024-01-04 01:06:44,2904.19,Entregue
466,56,3,56,2024-04-12 14:41:21,2322.84,Entregue
467,67,3,67,2024-03-31 02:04:06,2520.52,Entregue
468,37,3,37,2024-05-24 00:59:43,703.85,Entregue
469,41,5,41,2024-10-03 22:56:39,1176.91,Entregue
470,89,4,89,2024-06-11 06:13:10,2484.23,Entregue
471,147,2,147,2024-03-28 11:48:03,1382.08,Entregue
472,6,4,6,2025-02-21 11:00:38,3798.80,Entregue
473,123,3,123,2024-01-31 11:16:53,4502.62,Entregue
474,128,5,128,2025-02-11 04:33:43,3820.74,Cancelado
475,104,4,104,2025-03-25 02:50:53,4354.33,Entregue
476,144,4,144,2024-11-06 00:18:21,2601.92,Entregue
477,132,2,132,2025-05-18 08:35:47,4993.90,Entregue
478,24,1,24,2025-01-12 13:46:24,3344.13,Entregue
479,141,1,141,2025-02-09 23:51:03,1745.59,Entregue
480,4,5,4,2024-02-02 03:54:18,4245.34,Entregue
481,30,5,30,2025-04-18 00:59:21,3022.56,Entregue
482,75,4,75,2024-12-19 06:06:49,2522.77,Entregue
483,29,3,29,2024-09-10 06:52:29,1694.04,Entregue
484,25,4,25,2025-04-06 23:58:57,2981.37,Aguardando Pagamento
485,137,2,137,2024-06-23 09:15:13,1468.30,Cancelado
486,73,4,73,2024-09-05 12:59:03,1554.00,Entregue
487,70,4,70,2024-01-17 03:05:29,1732.90,Aguardando Pagamento
488,126,3,126,2024-10-13 14:16:08,2919.82,Entregue
489,37,3,37,2024-10-17 23:04:49,1740.78,Entregue
490,34,2,34,2025-02-08 00:22:12,440.25,Entregue
491,103,2,103,2024-07-24 07:13:55,1517.06,Entregue
492,148,4,148,2024-04-21 08:09:25,653.76,Entregue
493,40,1,40,2024-03-22 17:22:18,1318.78,Entregue
494,74,1,74,2025-02-26 20:11:31,5433.30,Entregue
495,129,2,129,2024-06-10 08:53:24,3185.57,Cancelado
496,87,5,87,2024-03-18 13:24:25,3936.56,Entregue
497,102,5,102,2024-10-26 05:22:37,819.25,Cancelado
498,29,2,29,2024-02-21 17:11:19,2718.58,Aguardando Pagamento
499,57,4,57,2024-03-30 12:07:27,4346.06,Entregue
500,72,4,72,2025-02-15 14:48:06,669.72,Entregue
501,123,3,123,2025-05-24 04:02:55,2098.28,Entregue
502,104,5,104,2024-02-12 18:56:14,3118.88,Entregue
503,100,2,100,2025-04-27 13:51:00,3209.79,Entregue
504,110,2,110,2024-04-23 14:32:27,1110.18,Cancelado
505,145,4,145,2024-03-14 17:55:43,1975.29,Entregue
506,91,1,91,2024-06-12 16:21:26,3832.04,Entregue
507,139,1,139,2024-05-08 09:48:54,860.33,Cancelado
508,44,1,44,2025-05-03 05:46:10,889.51,Entregue
509,68,4,68,2024-06-14 14:42:50,1424.86,Entregue
510,139,1,139,2024-08-17 08:33:35,753.85,Entregue
511,98,1,98,2025-01-08 07:05:39,1633.47,Entregue
512,17,4,17,2024-06-29 00:15:48,1871.59,Entregue
513,7,1,7,2025-04-25 11:39:57,2382.77,Aguardando Pagamento
514,142,2,142,2024-02-06 18:20:14,2479.46,Entregue
515,82,2,82,2024-08-06 08:55:11,988.21,Entregue
516,59,2,59,2024-07-29 07:29:29,458.30,Cancelado
517,94,2,94,2024-08-02 20:24:40,2514.94,Entregue
518,67,5,67,2024-12-29 20:50:45,1381.48,Entregue
519,81,4,81,2025-01-15 13:49:20,5354.68,Entregue
520,118,1,118,2025-02-26 04:31:56,7377.74,Entregue
521,93,5,93,2024-09-07 22:04:12,4364.70,Entregue
522,51,2,51,2025-05-10 05:54:18,2634.01,Entregue
523,111,4,111,2025-05-14 10:04:33,4151.31,Entregue
524,70,3,70,2024-02-25 05:55:52,248.20,Entregue
525,118,5,118,2024-05-22 20:46:18,1996.69,Entregue
526,10,4,10,2025-04-04 03:44:31,3213.08,Cancelado
527,70,4,70,2024-08-23 16:52:57,4167.01,Entregue
528,143,4,143,2025-01-05 06:37:42,2433.25,Entregue
529,97,3,97,2024-09-14 03:53:44,784.70,Entregue
530,123,5,123,2024-08-03 08:43:16,883.80,Entregue
531,67,3,67,2025-02-01 03:02:45,4250.34,Entregue
532,74,1,74,2024-11-20 08:53:18,383.85,Entregue
533,21,3,21,2025-05-21 02:52:16,2272.40,Entregue
534,32,4,32,2024-04-04 06:53:26,3395.66,Entregue
535,65,1,65,2025-05-06 19:03:41,2311.29,Aguardando Pagamento
536,99,3,99,2025-03-09 01:46:24,3273.53,Entregue
537,140,3,140,2024-01-08 00:30:00,1065.98,Entregue
538,13,1,13,2024-06-14 23:15:13,786.96,Entregue
539,37,4,37,2024-01-09 18:12:03,4261.48,Entregue
540,6,1,6,2024-06-11 21:12:42,1942.32,Entregue
541,130,1,130,2024-12-19 20:03:45,827.94,Entregue
542,91,3,91,2024-10-05 08:18:49,1613.85,Entregue
543,7,5,7,2024-07-27 21:02:19,2896.62,Entregue
544,132,5,132,2025-02-21 18:51:32,2771.42,Entregue
545,41,1,41,2025-02-04 06:24:08,2649.39,Entregue
546,79,5,79,2024-09-16 18:27:36,502.29,Entregue
547,26,3,26,2024-09-07 23:43:44,1809.15,Entregue
548,75,4,75,2024-06-01 00:13:13,1799.35,Entregue
549,25,5,25,2025-04-09 03:21:51,3746.53,Entregue
550,93,2,93,2024-08-13 12:13:36,1606.68,Entregue
551,87,2,87,2024-02-07 00:41:45,355.16,Entregue
552,148,2,148,2024-07-03 18:33:39,421.10,Entregue
553,69,4,69,2024-02-20 08:02:39,1153.09,Entregue
554,130,2,130,2024-01-16 11:41:07,1112.72,Entregue
555,139,2,139,2024-01-29 11:48:31,364.13,Entregue
556,40,1,40,2024-03-18 10:43:56,1810.47,Cancelado
557,148,1,148,2024-08-17 10:16:52,4582.14,Entregue
558,118,1,118,2024-12-16 22:10:40,1206.26,Entregue
559,102,1,102,2024-01-09 07:30:04,1136.16,Entregue
560,110,2,110,2025-03-12 02:24:55,4366.65,Cancelado
561,99,4,99,2024-02-08 13:37:08,3256.43,Entregue
562,37,2,37,2024-11-06 19:28:28,1336.08,Entregue
563,141,1,141,2025-03-25 00:26:57,4977.93,Entregue
564,10,2,10,2024-05-14 02:08:43,1477.89,Entregue
565,136,1,136,2025-01-22 23:46:54,2137.17,Entregue
566,137,4,137,2024-10-12 15:43:20,3792.02,Entregue
567,70,5,70,2025-01-17 23:12:44,238.43,Entregue
568,29,2,29,2025-02-10 14:11:23,157.00,Entregue
569,126,2,126,2024-10-11 15:06:18,1205.04,Entregue
570,82,3,82,2024-01-17 11:28:01,3186.58,Entregue
571,147,3,147,2025-02-16 11:08:49,1717.96,Entregue
572,141,4,141,2024-02-08 03:39:24,214.34,Entregue
573,124,4,124,2025-04-24 05:46:09,4080.09,Entregue
574,26,4,26,2024-12-24 22:56:25,3835.91,Entregue
575,5,2,5,2024-02-23 09:34:35,3570.53,Entregue
576,114,5,114,2024-04-01 00:03:21,845.47,Entregue
577,46,4,46,2025-01-21 22:00:35,1864.35,Entregue
578,138,4,138,2025-01-27 15:52:27,3188.23,Entregue
579,138,4,138,2024-09-17 12:37:39,3602.12,Aguardando Pagamento
580,68,1,68,2024-08-13 11:15:49,4116.48,Entregue
581,28,2,28,2024-07-27 13:35:39,4144.86,Entregue
582,124,4,124,2024-05-30 05:02:45,1645.40,Entregue
583,131,5,131,2024-05-20 21:57:05,2012.92,Entregue
584,38,4,38,2024-06-22 04:49:13,6238.14,Cancelado
585,103,2,103,2024-04-15 10:27:22,1331.82,Aguardando Pagamento
586,22,3,22,2024-05-11 23:35:15,3174.63,Entregue
587,144,4,144,2024-08-04 11:34:45,692.65,Entregue
588,30,2,30,2024-11-27 08:11:27,3110.10,Cancelado
589,95,2,95,2024-08-09 05:02:43,2020.36,Entregue
590,130,4,130,2024-11-24 04:13:39,1378.88,Entregue
591,51,5,51,2024-01-16 20:39:20,3618.56,Entregue
592,83,3,83,2025-02-22 00:52:02,2055.94,Entregue
593,122,4,122,2025-05-27 05:38:14,3767.05,Cancelado
594,146,3,146,2025-04-22 15:54:42,4698.10,Entregue
595,136,3,136,2024-12-23 02:18:16,151.08,Entregue
596,45,2,45,2024-12-26 05:26:00,4166.15,Entregue
597,49,4,49,2025-03-14 21:08:13,4812.94,Entregue
598,12,5,12,2024-04-27 18:29:04,1423.78,Entregue
599,79,1,79,2024-03-07 16:21:20,2192.91,Entregue
600,81,3,81,2024-08-03 15:16:33,5022.79,Entregue
601,108,5,108,2025-03-03 00:57:24,875.40,Entregue
602,148,3,148,2025-04-22 15:09:30,4101.92,Entregue
603,143,3,143,2025-05-02 05:44:36,30.96,Aguardando Pagamento
604,9,4,9,2024-06-18 00:57:16,3252.61,Aguardando Pagamento
605,144,5,144,2025-01-31 09:04:04,537.03,Aguardando Pagamento
606,20,4,20,2024-04-15 04:18:45,4392.88,Entregue
607,54,1,54,2025-04-07 19:16:43,6527.20,Entregue
608,5,5,5,2024-11-01 00:13:31,1038.15,Cancelado
609,67,2,67,2024-10-17 19:01:57,3219.73,Entregue
610,13,1,13,2025-02-25 18:31:27,293.70,Entregue
611,129,1,129,2025-03-04 01:18:39,5432.80,Entregue
612,104,5,104,2024-01-05 07:26:21,4058.70,Cancelado
613,41,4,41,2024-11-05 01:08:53,6179.42,Entregue
614,16,5,16,2024-07-17 15:36:04,1784.98,Entregue
615,92,2,92,2024-06-17 03:15:39,5689.15,Entregue
616,41,5,41,2024-05-10 05:28:49,4704.34,Entregue
617,150,5,150,2025-02-12 10:51:36,219.68,Entregue
618,62,5,62,2024-03-09 12:48:17,293.70,Entregue
619,61,3,61,2024-04-06 03:06:37,1322.76,Cancelado
620,135,3,135,2024-05-21 20:33:12,3134.04,Entregue
621,126,1,126,2024-07-23 23:14:30,4462.03,Entregue
622,38,1,38,2025-04-26 04:39:58,1572.01,Entregue
623,82,3,82,2024-04-22 12:35:52,1271.08,Entregue
624,129,3,129,2025-04-16 19:09:10,246.93,Entregue
625,107,3,107,2024-01-09 15:44:10,4042.87,Entregue
626,145,4,145,2024-12-26 22:00:15,2437.30,Entregue
627,144,4,144,2024-02-17 14:29:39,490.14,Entregue
628,18,5,18,2025-04-14 00:46:05,4365.98,Entregue
629,41,1,41,2024-11-20 01:17:31,3074.05,Cancelado
630,138,4,138,2024-11-16 01:01:00,488.52,Aguardando Pagamento
631,82,5,82,2025-05-22 03:58:55,1341.55,Cancelado
632,47,2,47,2024-09-18 00:52:53,3888.26,Entregue
633,67,5,67,2024-12-12 18:14:52,3425.65,Aguardando Pagamento
634,68,3,68,2025-01-25 15:05:29,2618.35,Entregue
635,32,3,32,2024-08-19 13:58:27,5280.98,Entregue
636,73,2,73,2024-09-29 12:45:07,2121.83,Aguardando Pagamento
637,107,4,107,2024-10-01 11:03:40,3639.07,Entregue
638,18,4,18,2024-05-11 22:18:07,1438.85,Cancelado
639,102,4,102,2024-09-23 20:18:58,1373.57,Entregue
640,82,2,82,2025-01-19 21:53:03,3769.28,Entregue
641,95,2,95,2025-04-28 12:06:40,1899.47,Entregue
642,18,3,18,2024-12-12 16:01:57,834.54,Entregue
643,50,5,50,2024-02-19 22:37:54,669.72,Entregue
644,125,3,125,2024-01-13 21:29:16,5189.74,Cancelado
645,31,5,31,2025-05-03 16:40:24,753.10,Entregue
646,15,2,15,2024-04-07 06:21:58,642.32,Entregue
647,125,3,125,2024-04-21 18:33:26,2997.55,Entregue
648,128,3,128,2024-09-15 00:49:04,1284.65,Entregue
649,90,5,90,2024-06-02 10:40:44,249.96,Cancelado
650,67,1,67,2024-10-01 00:33:47,215.28,Entregue
651,112,4,112,2024-04-02 19:01:42,4749.24,Entregue
652,14,2,14,2024-04-16 22:38:50,880.95,Entregue
653,95,2,95,2024-02-23 08:23:49,1146.59,Entregue
654,55,2,55,2025-01-06 18:15:18,3703.32,Entregue
655,59,3,59,2025-01-05 10:47:00,5464.99,Entregue
656,46,4,46,2024-11-13 20:43:43,5663.14,Entregue
657,113,2,113,2025-03-29 13:32:23,3303.03,Cancelado
658,8,1,8,2024-08-19 07:25:22,4272.47,Entregue
659,71,1,71,2024-01-16 18:23:17,3004.86,Entregue
660,40,3,40,2025-05-10 06:48:29,499.66,Cancelado
661,110,4,110,2024-07-02 16:52:07,2617.98,Entregue
662,148,4,148,2025-04-28 09:42:04,1075.68,Cancelado
663,118,3,118,2024-08-20 20:33:24,2105.53,Entregue
664,95,4,95,2025-04-28 17:45:25,3076.21,Entregue
665,23,4,23,2024-09-15 18:48:30,810.21,Entregue
666,66,2,66,2025-03-09 02:28:00,3147.95,Entregue
667,4,3,4,2024-07-02 13:03:52,2193.22,Entregue
668,85,4,85,2024-05-02 08:53:06,3445.37,Cancelado
669,140,1,140,2024-07-15 15:39:53,5168.51,Entregue
670,68,4,68,2025-02-22 00:10:35,788.18,Entregue
671,88,1,88,2024-12-24 05:28:04,1056.30,Entregue
672,70,5,70,2024-10-13 11:51:03,5008.38,Aguardando Pagamento
673,11,2,11,2025-04-15 04:52:24,4694.65,Entregue
674,84,2,84,2024-06-05 08:08:54,3760.90,Entregue
675,33,2,33,2024-07-30 20:28:08,2021.10,Entregue
676,38,2,38,2025-02-02 08:54:29,5599.02,Entregue
677,12,1,12,2024-10-15 11:23:23,1623.80,Cancelado
678,36,3,36,2024-11-20 09:51:36,5093.16,Entregue
679,140,3,140,2024-08-13 21:32:23,4436.37,Entregue
680,100,5,100,2024-06-25 14:38:25,1236.38,Entregue
681,74,4,74,2024-12-27 07:17:39,4021.61,Entregue
682,51,4,51,2024-07-26 02:41:02,2761.52,Cancelado
683,89,2,89,2025-05-08 14:47:56,4999.79,Entregue
684,27,4,27,2024-07-08 23:02:52,3077.65,Entregue
685,6,4,6,2025-01-16 05:08:33,2117.13,Entregue
686,72,1,72,2024-06-05 03:55:27,141.70,Cancelado
687,33,4,33,2024-10-03 14:16:38,3520.02,Aguardando Pagamento
688,15,3,15,2024-12-30 16:33:57,4301.68,Entregue
689,25,5,25,2024-01-28 05:04:13,1968.47,Entregue
690,87,3,87,2025-02-07 16:28:48,1610.18,Entregue
691,26,4,26,2024-02-08 14:55:53,2316.29,Aguardando Pagamento
692,16,1,16,2024-12-26 12:58:57,3058.88,Cancelado
693,120,2,120,2025-05-21 22:13:21,513.44,Entregue
694,126,4,126,2024-08-02 12:02:55,4720.76,Entregue
695,141,5,141,2024-10-06 23:52:56,510.58,Entregue
696,97,5,97,2024-11-28 02:21:03,1552.22,Entregue
697,88,4,88,2024-04-25 09:18:20,5439.91,Cancelado
698,59,1,59,2024-03-12 21:33:01,3720.97,Entregue
699,112,2,112,2024-07-08 18:23:12,4310.12,Entregue
700,29,4,29,2024-06-26 07:36:41,1011.12,Entregue
701,17,4,17,2024-03-15 11:19:25,4732.89,Entregue
702,38,1,38,2024-02-13 21:58:06,3967.56,Entregue
703,12,1,12,2025-04-04 23:20:40,1012.14,Cancelado
704,124,5,124,2024-01-05 09:26:09,2256.22,Entregue
705,21,4,21,2024-07-05 18:00:23,3456.91,Cancelado
706,131,3,131,2024-12-18 19:24:24,1211.04,Aguardando Pagamento
707,123,4,123,2024-10-14 23:08:42,2816.45,Entregue
708,108,4,108,2025-02-01 13:05:29,2909.89,Entregue
709,86,3,86,2025-01-13 22:22:58,1869.97,Entregue
710,13,3,13,2025-04-23 07:49:42,2242.06,Aguardando Pagamento
711,144,3,144,2024-05-17 15:33:17,143.46,Entregue
712,12,3,12,2024-03-02 03:26:05,1462.66,Cancelado
713,120,2,120,2025-01-23 21:53:35,112.96,Entregue
714,48,1,48,2024-09-12 00:24:26,1726.80,Entregue
715,37,2,37,2024-08-01 00:19:42,2024.52,Entregue
716,1,1,1,2024-11-20 23:28:33,3014.76,Entregue
717,20,2,20,2025-01-29 04:45:59,925.44,Entregue
718,50,4,50,2024-12-02 12:56:21,30.96,Entregue
719,76,2,76,2024-11-04 19:44:08,1486.79,Entregue
720,104,4,104,2024-10-24 04:29:29,4707.89,Entregue
721,41,1,41,2025-01-20 19:40:41,4106.34,Entregue
722,103,2,103,2025-05-18 13:46:22,595.93,Entregue
723,123,4,123,2024-04-03 01:26:48,2415.27,Entregue
724,10,4,10,2024-03-20 09:04:35,4252.03,Entregue
725,118,5,118,2025-05-12 15:38:08,1543.41,Entregue
726,72,4,72,2025-05-08 09:21:23,5619.33,Entregue
727,44,1,44,2024-11-25 23:45:50,6261.09,Entregue
728,28,5,28,2024-11-04 02:10:13,3138.33,Entregue
729,94,4,94,2025-01-12 18:13:16,2509.61,Entregue
730,36,2,36,2024-09-17 20:25:08,4814.52,Entregue
731,17,3,17,2025-01-01 10:45:46,2607.55,Entregue
732,38,2,38,2025-03-13 16:44:37,1448.45,Entregue
733,6,3,6,2024-01-07 13:25:56,3054.10,Entregue
734,43,1,43,2025-03-21 11:57:45,4834.88,Entregue
735,37,4,37,2024-04-29 04:09:03,4849.25,Entregue
736,30,1,30,2025-01-19 18:16:26,2729.89,Entregue
737,127,5,127,2024-12-31 04:03:16,5357.49,Entregue
738,48,3,48,2025-01-26 09:31:57,897.04,Entregue
739,12,5,12,2024-10-24 00:07:45,4492.65,Entregue
740,119,1,119,2024-03-29 16:09:42,2034.51,Entregue
741,129,5,129,2024-03-25 03:06:06,4623.48,Entregue
742,79,4,79,2024-04-14 18:41:28,3220.94,Entregue
743,57,2,57,2024-06-16 14:04:18,2890.19,Entregue
744,60,1,60,2025-04-20 10:05:50,2026.39,Cancelado
745,124,1,124,2024-09-28 10:47:15,925.00,Entregue
746,3,4,3,2025-04-14 17:00:10,679.12,Entregue
747,82,5,82,2024-07-13 08:28:21,4248.48,Entregue
748,143,5,143,2024-05-07 07:41:52,3818.47,Entregue
749,40,4,40,2024-05-14 10:45:43,3380.41,Entregue
750,72,1,72,2024-06-07 18:44:39,731.61,Cancelado
751,14,2,14,2024-01-26 15:31:18,2731.17,Entregue
752,22,5,22,2025-03-22 06:42:30,5339.43,Entregue
753,32,3,32,2024-05-22 16:30:23,5790.31,Entregue
754,22,5,22,2024-01-06 02:37:21,1895.22,Entregue
755,99,4,99,2024-09-30 17:57:09,2065.74,Entregue
756,25,1,25,2024-07-19 11:20:25,1760.75,Entregue
757,19,4,19,2024-05-16 00:37:57,807.85,Entregue
758,5,2,5,2024-07-15 05:37:41,1238.51,Entregue
759,81,1,81,2024-04-30 01:11:27,3038.43,Entregue
760,122,4,122,2025-04-17 20:28:31,2503.31,Entregue
761,24,3,24,2024-05-31 19:17:11,5754.22,Cancelado
762,139,1,139,2025-04-18 17:18:08,1372.74,Entregue
763,12,1,12,2024-02-10 09:12:46,1911.52,Entregue
764,84,1,84,2024-07-14 15:24:06,3129.53,Cancelado
765,16,5,16,2025-01-24 05:09:46,1979.26,Entregue
766,11,3,11,2024-07-01 15:29:48,2795.46,Entregue
767,18,3,18,2024-07-03 22:33:08,595.84,Aguardando Pagamento
768,66,5,66,2024-02-20 17:16:16,4237.57,Entregue
769,90,4,90,2024-12-08 11:21:02,1946.54,Entregue
770,94,2,94,2024-11-28 08:25:29,2307.38,Entregue
771,116,2,116,2024-07-15 20:21:57,6114.48,Entregue
772,5,2,5,2025-04-04 00:17:11,1738.82,Entregue
773,91,3,91,2025-01-01 13:58:07,324.54,Cancelado
774,60,4,60,2024-08-14 06:06:11,1447.70,Entregue
775,21,1,21,2025-04-19 16:43:06,2017.97,Entregue
776,125,5,125,2024-02-19 21:07:18,3431.28,Entregue
777,118,4,118,2024-08-05 13:34:44,4592.03,Entregue
778,98,1,98,2024-10-19 21:40:03,3521.14,Entregue
779,50,5,50,2024-03-27 06:02:25,2100.38,Entregue
780,92,3,92,2024-01-04 10:41:58,2163.93,Entregue
781,141,5,141,2024-04-23 00:27:31,3840.51,Entregue
782,34,4,34,2024-11-22 00:19:27,1258.20,Cancelado
783,134,1,134,2025-05-16 20:22:32,2594.71,Entregue
784,42,3,42,2025-04-11 17:28:18,6220.91,Entregue
785,57,1,57,2025-02-13 20:19:12,1777.86,Entregue
786,85,1,85,2024-06-06 09:20:05,4800.48,Cancelado
787,9,1,9,2025-04-07 12:53:14,1947.62,Entregue
788,77,1,77,2025-01-30 11:27:12,2415.49,Entregue
789,75,3,75,2024-12-28 21:11:08,427.05,Entregue
790,129,1,129,2024-03-29 23:47:03,3579.87,Entregue
791,20,2,20,2024-01-30 11:55:52,1715.35,Aguardando Pagamento
792,61,1,61,2025-03-14 23:50:41,1225.83,Entregue
793,13,3,13,2024-06-01 10:58:24,2894.24,Entregue
794,41,5,41,2024-04-16 08:55:18,4017.60,Entregue
795,109,1,109,2024-04-09 01:55:31,3997.86,Entregue
796,93,2,93,2025-02-03 05:40:26,4516.82,Aguardando Pagamento
797,43,5,43,2024-05-26 03:30:09,3498.62,Entregue
798,118,5,118,2024-04-10 19:56:50,1586.30,Entregue
799,79,2,79,2024-05-02 15:52:47,1169.39,Entregue
800,80,1,80,2025-04-10 16:46:04,1760.00,Entregue
801,127,5,127,2024-05-16 13:53:42,1088.36,Entregue
802,51,3,51,2024-02-10 06:23:18,985.10,Entregue
803,94,5,94,2025-05-02 01:23:26,5810.98,Cancelado
804,147,5,147,2025-01-21 23:21:36,2720.28,Aguardando Pagamento
805,18,5,18,2024-01-05 08:25:32,2483.28,Cancelado
806,94,4,94,2025-05-22 03:13:50,3755.01,Entregue
807,69,3,69,2024-11-13 03:18:24,713.60,Entregue
808,43,5,43,2024-06-12 16:31:46,429.39,Entregue
809,69,5,69,2024-08-23 10:04:17,2539.53,Entregue
810,23,3,23,2025-03-12 17:11:41,3470.07,Entregue
811,126,2,126,2024-01-09 15:06:29,285.77,Aguardando Pagamento
812,80,2,80,2024-02-20 03:57:47,3039.36,Entregue
813,109,3,109,2025-02-11 17:53:09,372.42,Entregue
814,18,1,18,2024-08-02 03:16:20,4001.72,Entregue
815,93,3,93,2024-07-08 08:30:11,2715.90,Entregue
816,140,3,140,2024-10-16 14:11:32,1523.71,Entregue
817,121,4,121,2025-01-28 00:20:58,5567.42,Entregue
818,70,1,70,2024-04-24 01:41:31,4082.50,Entregue
819,17,2,17,2025-03-28 08:43:46,2032.07,Entregue
820,125,4,125,2024-12-10 10:13:05,2131.72,Entregue
821,72,3,72,2024-02-03 00:46:45,4056.69,Entregue
822,136,5,136,2025-03-15 23:13:48,3580.26,Entregue
823,115,3,115,2024-12-24 07:55:44,4571.78,Entregue
824,63,5,63,2024-06-16 21:41:17,5124.48,Entregue
825,112,1,112,2024-02-21 16:50:42,1328.15,Entregue
826,101,1,101,2024-02-29 05:39:23,1816.25,Entregue
827,7,5,7,2025-04-05 13:58:07,249.75,Entregue
828,96,3,96,2025-03-04 14:51:30,3523.12,Entregue
829,83,3,83,2024-03-16 20:45:38,119.32,Entregue
830,97,1,97,2024-08-17 12:37:01,276.32,Entregue
831,97,3,97,2024-03-22 14:14:54,2883.02,Aguardando Pagamento
832,96,5,96,2024-12-08 01:29:13,3733.69,Aguardando Pagamento
833,139,5,139,2025-01-07 22:24:48,4441.90,Entregue
834,107,3,107,2024-12-18 10:49:56,4337.70,Entregue
835,3,2,3,2024-12-20 05:34:33,1832.88,Entregue
836,54,5,54,2024-04-02 13:55:10,2221.90,Entregue
837,15,4,15,2024-03-01 03:40:17,1705.11,Entregue
838,91,1,91,2025-02-20 09:08:30,3492.71,Entregue
839,135,2,135,2024-01-13 00:52:41,794.57,Entregue
840,127,5,127,2024-10-01 20:32:27,766.98,Entregue
841,110,2,110,2024-11-04 11:37:18,6195.53,Entregue
842,118,2,118,2024-04-06 06:55:04,603.20,Entregue
843,51,4,51,2024-10-08 17:14:21,2619.02,Entregue
844,131,2,131,2024-06-07 02:32:41,2681.34,Entregue
845,78,5,78,2024-04-05 03:58:28,124.10,Entregue
846,27,3,27,2024-01-14 20:48:25,4338.35,Entregue
847,148,1,148,2024-04-26 17:33:46,425.10,Entregue
848,59,1,59,2024-12-27 20:24:24,5872.09,Entregue
849,64,2,64,2024-10-12 05:29:53,2947.22,Entregue
850,30,2,30,2024-08-16 19:11:04,1932.80,Entregue
851,107,4,107,2024-06-17 09:12:40,4007.56,Entregue
852,104,3,104,2024-05-03 09:25:05,3108.57,Entregue
853,69,1,69,2024-12-27 10:49:44,2731.70,Entregue
854,9,4,9,2024-11-19 09:59:25,5257.66,Entregue
855,20,3,20,2024-08-09 03:05:30,1260.63,Entregue
856,55,5,55,2024-09-08 00:41:50,1967.60,Entregue
857,127,4,127,2024-03-08 04:55:20,1443.18,Entregue
858,71,2,71,2024-08-25 05:06:19,947.13,Entregue
859,15,5,15,2024-04-14 02:00:44,454.51,Entregue
860,9,3,9,2024-08-08 09:32:02,3194.06,Entregue
861,45,3,45,2025-01-21 19:23:42,769.26,Entregue
862,86,2,86,2024-03-23 18:48:57,2640.49,Entregue
863,37,4,37,2024-11-20 12:46:30,558.28,Entregue
864,130,3,130,2024-07-07 15:07:43,862.32,Entregue
865,93,1,93,2024-09-04 03:59:09,2236.73,Entregue
866,23,5,23,2025-05-26 03:01:56,3368.88,Entregue
867,85,2,85,2024-06-01 15:13:13,1544.17,Aguardando Pagamento
868,36,1,36,2025-02-07 01:59:13,4126.97,Entregue
869,133,5,133,2024-05-04 13:29:09,1250.84,Entregue
870,2,1,2,2024-08-28 14:29:17,1345.04,Entregue
871,137,3,137,2024-11-08 01:32:18,3419.66,Entregue
872,107,1,107,2024-07-11 12:53:49,2231.08,Cancelado
873,36,2,36,2024-08-15 08:00:00,5177.66,Entregue
874,44,2,44,2024-11-02 15:54:52,246.93,Aguardando Pagamento
875,11,2,11,2024-03-12 11:38:29,4388.66,Entregue
876,89,3,89,2024-04-12 23:25:15,1651.36,Entregue
877,53,1,53,2025-01-01 07:33:40,934.68,Entregue
878,9,5,9,2024-12-29 10:42:17,3436.29,Entregue
879,130,5,130,2024-09-07 22:02:06,3960.44,Entregue
880,36,5,36,2024-04-19 21:34:47,636.36,Aguardando Pagamento
881,46,3,46,2025-05-03 05:31:04,179.32,Entregue
882,111,1,111,2024-12-05 20:35:02,5416.03,Entregue
883,70,4,70,2024-08-15 09:21:59,5296.05,Entregue
884,4,3,4,2025-01-17 06:37:57,269.32,Entregue
885,140,2,140,2024-01-27 09:32:13,589.03,Entregue
886,15,4,15,2024-04-22 19:09:25,5478.67,Entregue
887,101,1,101,2024-05-18 02:13:37,1645.26,Entregue
888,103,2,103,2024-02-04 03:53:14,3872.18,Entregue
889,30,3,30,2024-08-26 12:56:45,905.76,Entregue
890,85,2,85,2024-10-04 10:37:45,5735.27,Entregue
891,106,5,106,2025-05-26 20:11:08,2773.21,Entregue
